,tpeaks,fwhms,amps,tpeak_err,fwhms_err,amps_err
86,574.6890621223407,0.00786976710221492,0.011040222919378525,0.00015397501902074376,0.0005707144840540972,0.0004633838905568374
87,575.6003078624827,0.001218103537237744,0.0709238341719041,2.4291410436393976e-05,6.92399765179466e-05,0.00305130618566975
88,575.7188241107455,0.002396538197891266,0.007931402574506344,6.120436106905205e-05,0.0002635011373895642,0.0005372128253028081
89,576.6144126876727,0.003104979638490382,0.011052013144798006,0.00011052318984457291,0.0003733215432527363,0.000843983395906123
90,577.7038499790173,0.0017485456487286181,0.016850447496618765,3.7215560656940215e-05,9.287337250381733e-05,0.0005745886771496149
91,577.7358665249327,0.0015007791889906311,0.037384531606371695,7.30049679036456e-05,0.00012519415586880966,0.0022543579462953075
92,578.9272048407635,0.003472995070984078,0.012862596725483422,6.14623181022997e-05,0.00022723106438392136,0.0005125185794430052
93,578.9750074367373,0.000794117401326201,0.0185911143652303,1.1230032697193954e-05,0.00014346497347732554,0.002569235244859635
94,579.0501099878958,0.0010330829906677764,0.03194550615650554,3.827672777186212e-05,0.00014365710830784874,0.003494783036635751
95,579.1154448334686,0.003777336438990461,0.0058953714400959215,0.00012545499217681135,0.0004584642754218233,0.0004401480992164659
96,579.6248352899988,0.0010014951843211367,0.038925856640300814,7.2328071383484896e-06,6.994776463157419e-05,0.0019266943367621866
97,581.205862447252,0.0029855237854485507,0.007560873899909315,0.0001159494196401713,0.00039100895714001675,0.0006289684952882622
98,581.6226666233003,0.001685302509673467,0.011083632083117707,3.417456124205243e-05,0.00022112110246522718,0.0008175204041529479
99,581.6478523826852,0.002795751674148052,0.008640126675575826,7.327646902045985e-05,0.0002293728244896223,0.0004838226150297921
100,582.2615723579668,0.002044740352958106,0.028117906351431163,2.8977516567129797e-05,0.00010613810460723555,0.0008998240427719748
101,582.6933383069083,0.0007095035205734934,0.03852664530279523,2.521107899493201e-05,0.00012205448865774068,0.005716816974648116
102,583.6595422230613,0.0070364932037096485,0.02452501827904164,7.520732656895715e-05,0.0002770971880384063,0.0005671458876572597
103,583.8701780835448,0.004694162710952379,0.009772477155965955,0.00020138463456189626,0.0007501177781524642,0.0008908160356440373
104,584.7455480987833,0.0017558339304214316,0.01162723592896938,3.990959253442151e-05,0.0001351290855997544,0.000489204187563993
105,586.4075809505599,0.0012840936282935212,0.07924733579896161,9.949875853936817e-06,7.500338016536723e-05,0.003065467043727326
106,586.4876301058355,0.0014297140447647148,0.02707960074970743,3.9924549538355514e-05,7.214181636744837e-05,0.000994637353915829
107,587.1068305614864,0.0007432326756089576,0.012785695879655968,0.00018825230137894014,0.00016411534086991362,0.0008195428094682925
108,587.1621298887825,0.0008097571765799448,0.030745267699623165,1.147593943591591e-05,0.00010405357818209579,0.00296517537012522
109,587.6410358676629,0.0009983367563610153,0.013639098741350723,2.1098698254745236e-05,0.00019265062851961127,0.0019020586805752323
110,587.9428992786043,0.0023726731344467554,0.02602694473353019,5.0825738732395096e-05,0.00018147466138444785,0.0012198746408529032
111,588.606769478865,0.0016566012638532686,0.008877193620486213,8.188375460696576e-05,0.00018079535094093856,0.0005764623659877448
112,588.698332883612,0.004437342404369061,0.005986225655987824,9.478377798284388e-05,0.000346654128775976,0.000285858132346289
113,589.5245803082819,0.003309188633304271,0.006787136281754903,0.0001003352410122264,0.0003525166822852532,0.00045486970462977326
114,591.0001234018845,0.0012660305227027906,0.014354136446547323,0.0005318737472467641,0.0006070438421211412,0.004130199405607693
115,591.0207399661948,0.0007048499644309357,0.039417837278143034,1.8376121268380498e-05,0.0001312291774718682,0.006356737936973311
116,593.4480158852808,0.0018218764802698847,0.026043313772765492,4.122913770389242e-05,0.00011821720084107046,0.001173848802013738
117,593.5994714880904,0.0005726688457049864,0.05575548644413582,1.410102233585043e-05,6.213140624121378e-05,0.005804811341400446
118,593.7341947099272,0.0018111401985060123,0.008887739716230122,9.877178046420958e-05,0.00022556371960462138,0.0007483147096353913
119,594.04010472826,0.0004912658120767253,0.1351546441368042,6.172192406286044e-06,4.558548512708015e-05,0.012088098141287867
120,594.1695298709473,0.0018926636952446456,0.023258404875674987,5.817067855281208e-05,0.00014333751490289213,0.0011143908918118115
121,594.4366128367634,0.0012552991035376258,0.08984639599921225,1.0705074460730782e-05,9.382819797517537e-05,0.004226527120470251
122,594.6156548420511,0.0006874212127285842,0.023654870242797516,9.638616662097349e-06,0.00014046978181030855,0.00386613063196411
123,595.3248486773664,0.0011859936959150966,0.019509171672557772,2.380905340847296e-05,0.00016036231577539237,0.0018488571754527044
124,595.4388648345052,0.0019297760726274772,0.01860037895325256,3.472495688018894e-05,0.00013235681088098625,0.0008278622952977181
125,596.141371557015,0.0006134128319814418,0.021546396633193184,1.2193511012662204e-05,0.00015008228856772273,0.004572797438628061
126,597.6481048171036,0.0019581029774572516,0.009748278305889247,5.193927362390735e-05,0.0001670555346582241,0.0005123827516779942
127,597.9551876531048,0.0014642331905106885,0.018830364456205263,3.7589953834789305e-05,0.00010382749334307888,0.0006978140550582704
128,907.4848704140079,0.0020504846563071583,0.009189911853617375,8.653182859593549e-05,0.0002163459827226456,0.0006576048820370415
129,909.5234778666644,0.002480904459450144,0.008304753872699624,8.496644532528256e-05,0.00028602744982217664,0.0006144501568170048
130,910.6386218155043,0.0026137871341844377,0.015814685620957957,4.8309546644084275e-05,0.00015403990705561293,0.0006007538475545361
131,911.5385169080458,0.00197205558628421,0.02361167606830237,3.072073766273876e-05,0.00011820443037291758,0.0008642292519259246
132,911.8640962023401,0.0023649181710588504,0.01550767777415879,6.297523499276518e-05,0.00019034045993570245,0.0008225770370464344
133,911.915784662806,0.0010196113939946996,0.015220921296573363,2.6103130595702046e-05,0.00026867215379558046,0.002784850688318647
