,time,mean,std,var,detrended_flux,df_flux_err
6738,1159.495423357912,0.9986421407857192,0.0001763095629162514,3.108506197571962e-08,0.9974222,0.7805444
6739,1159.4961044615266,0.9986396164180921,0.0001762724341837359,3.1071971053059496e-08,1.0004951,0.7836172
6740,1159.4967856650183,0.9986372432908913,0.00017623960038439253,3.1060396743650374e-08,0.99892193,0.78204405
6741,1159.4974667685092,0.9986350231883994,0.00017621113374221718,3.1050363654717554e-08,0.9997301,0.7828523
6742,1159.4981477719994,0.9986329650308018,0.00017618708002964373,3.104188716937208e-08,0.9990466,0.7821688
6743,1159.498828975491,0.9986310867515859,0.0001761674651297615,3.103497577024573e-08,0.99903136,0.7821535
6744,1159.4995100791057,0.9986294141020278,0.00017615232461929277,3.10296414687807e-08,0.9977786,0.7809007
6745,1159.5001911825966,0.9986279739133989,0.0001761416739390679,3.1025889298056915e-08,0.9993922,0.7825144
6746,1159.5008723860883,0.9986267888076393,0.000176135525226313,3.102372324674914e-08,0.99790084,0.781023
6747,1159.5015534895792,0.9986258847480886,0.0001761338885398765,3.102314669217764e-08,0.9982837,0.78140587
6748,1159.5022346931873,0.9986252822628927,0.00017613676783797272,3.10241609844079e-08,0.99871105,0.78183323
6749,1159.5029157966783,0.9986249984016485,0.0001761441632463445,3.102676624575486e-08,0.9976777,0.78079987
6750,1159.5035969001765,0.9986250480560319,0.00017615607219916005,3.103096177263569e-08,0.99888086,0.782003
6751,1159.5042779036667,0.9986254394420176,0.00017617248479666385,3.103674439943076e-08,0.9985203,0.78164244
6752,1159.5049591071584,0.9986261810058226,0.0001761933964431136,3.1044112950160194e-08,0.99900764,0.78212976
6753,1159.5056402107657,0.9986272810679443,0.00017621877904395615,3.105305808774264e-08,0.9992134,0.7823356
6754,1159.5063213142566,0.9986287521077607,0.0001762486065557287,3.106357131283605e-08,0.9995525,0.7826746
6755,1159.5070025177556,0.9986306138231781,0.0001762828441274316,3.107564113365635e-08,0.9994751,0.7825973
6756,1159.507683621363,0.9986328949093359,0.00017632142739867118,3.108924575990487e-08,0.99807817,0.78120035
6757,1159.508364724854,0.9986356320204353,0.0001763642893345804,3.110436255249159e-08,0.9974134,0.7805356
6758,1159.5090459283456,0.9986388569881545,0.00017641134402330744,3.112096230010973e-08,0.9984353,0.78155744
6759,1159.5097269318358,0.9986425886114142,0.00017646245139973596,3.1138996754004176e-08,0.99856466,0.7816868
6760,1159.5104080354504,0.9986468445807196,0.00017651748516725213,3.1158422569771074e-08,0.99925506,0.7823772
6761,1159.511089238942,0.9986516413768123,0.00017657626510854589,3.117917739968348e-08,0.99802154,0.78114367
6762,1159.511770342433,0.9986569970795198,0.00017663855400406044,3.120117876064538e-08,0.99866724,0.7817894
6763,1159.512451445924,0.9986629280639077,0.00017670409751316003,3.122433807794037e-08,0.9999592,0.7830813
6764,1159.5131325495313,0.9986694513042693,0.0001767725855578841,3.124854700481945e-08,0.9998841,0.78300625
6765,1159.513813753023,0.9986765971407806,0.0001768436670488859,3.127368257529721e-08,0.9982273,0.7813494
6766,1159.5144948565212,0.9986844036323839,0.0001769169037671464,3.129959083855374e-08,0.99872893,0.78185105
6767,1159.5151758601278,0.9986929094662093,0.00017699181782661387,3.132610357756927e-08,0.99918467,0.78230685
6768,1159.5158570636195,0.9987021578236228,0.00017706790203210495,3.1353041930051116e-08,0.99895114,0.7820733
6769,1159.5165381671104,0.9987121882976636,0.00017714451670775984,3.1380179799625805e-08,0.9986978,0.78182
6770,1159.5172192706013,0.998723048379089,0.0001772209987783372,3.1407282407991394e-08,0.99860144,0.78172356
6771,1159.517900374216,0.9987347842259627,0.00017729660514638064,3.143408619643161e-08,0.9998787,0.7830008
6772,1159.5185815777077,0.9987474449820575,0.0001773705346207121,3.146030655163724e-08,0.9989404,0.7820626
6773,1159.5192626811986,0.9987610829429919,0.00017744188667078296,3.1485623145286986e-08,0.99852365,0.78164583
6774,1159.5199438848067,0.9987757611751213,0.00017750973941878408,3.1509707588524624e-08,1.0006481,0.7837703
6775,1159.5206248882969,0.9987915339453655,0.00017757306250451802,3.1532192527233463e-08,0.9962631,0.77938527
6776,1159.521305991795,0.9988084778160403,0.00017763083187192198,3.1552712431511014e-08,1.0013803,0.7845025
6777,1159.5219870954024,0.9988266492027873,0.00017768194221241097,3.1570872588374547e-08,0.9961892,0.77931136
6778,1159.5226682988941,0.9988461193203377,0.00017772527382768627,3.1586272957126064e-08,0.99716276,0.78028494
6779,1159.523349402385,0.9988669317673543,0.0001777596737001618,3.1598501593988e-08,0.99987745,0.7829996
6780,1159.5240306059932,0.9988891255227137,0.0001777840155191385,3.160715617410927e-08,0.9954865,0.7786087
6781,1159.524711709484,0.9989127245929829,0.00017779718302409796,3.161183829130458e-08,1.0032686,0.7863908
6782,1159.5253928129823,0.9989377379970203,0.00017779846806848635,3.1612295247500556e-08,0.9943609,0.7774831
6783,1159.5260740165904,0.9989641598382024,0.0001777885988408574,3.160878587779532e-08,1.0017698,0.78489196
6784,1159.5267550200806,0.9989919380021728,0.00017776870723635053,3.160171327248331e-08,0.9953889,0.7785111
6785,1159.5274361235715,0.9990210498262394,0.00017773993603878736,3.159148486307222e-08,0.9998192,0.78294134
6786,1159.5281173271796,0.9990514400923232,0.00017770343041471898,3.157850918115887e-08,0.9991402,0.7822624
6787,1159.5287984306779,0.999083043157846,0.00017766032994042844,3.1563192834541896e-08,0.9977956,0.78091776
6788,1159.5294795341688,0.9991158061637087,0.00017761172163789025,3.1545923663175415e-08,1.0010877,0.78420985
6789,1159.530160737777,0.9991496707061059,0.00017755863846416703,3.1527070093248776e-08,0.9978681,0.7809903
6790,1159.5308418412678,0.9991845733972505,0.00017750207597422985,3.150698697516126e-08,1.001046,0.7841681
6791,1159.5315229447588,0.9992204629783722,0.00017744293670087736,3.148599578503157e-08,0.99710184,0.78022397
6792,1159.5322040483734,0.9992572908972539,0.00017738205475272947,3.146439334830031e-08,1.0006742,0.7837964
6793,1159.5328851518643,0.9992949983336123,0.00017732018384061817,3.144244759727062e-08,1.0017385,0.7848607
6794,1159.5335662554717,0.9993335378803302,0.0001772579951955788,3.142039686075584e-08,0.9964585,0.77958065
6795,1159.5342474589634,0.9993728838199707,0.00017719606780600952,3.139844644591192e-08,1.0008658,0.783988
6796,1159.5349285624543,0.9994129782696518,0.00017713492470669011,3.137678155084477e-08,1.0000676,0.7831898
6797,1159.535609666069,0.9994537877094269,0.00017707498039859772,3.1355548683163764e-08,0.9982242,0.7813464
6798,1159.5362907695599,0.9994952782953991,0.00017701657988674873,3.1334869554801694e-08,1.0014584,0.7845806
6799,1159.536971973168,0.9995374178544111,0.00017695998472649373,3.131483619440089e-08,0.99860895,0.78173107
6800,1159.5376529766581,0.9995801601229115,0.00017690541880472507,3.1295527202475175e-08,1.0005311,0.78365326
